msg_published_time msg_received_time uint8_data_size.bytes
1738936148.422 1738936150.387 258554
1738936149.455 1738936150.629 262642
1738936149.488 1738936150.674 264377
1738936150.222 1738936151.581 264701
1738936150.755 1738936151.777 264805
1738936151.155 1738936152.427 264439
1738936151.722 1738936152.960 264683
1738936151.755 1738936152.960 264525
1738936151.788 1738936152.964 264294
1738936151.988 1738936153.129 264348
1738936152.155 1738936153.772 264285
1738936152.455 1738936153.777 264384
1738936152.555 1738936153.779 264168
1738936152.722 1738936153.789 264262
1738936152.755 1738936153.840 264443
1738936152.788 1738936153.894 264099
1738936152.855 1738936153.944 263601
1738936152.888 1738936153.986 264289
1738936152.922 1738936154.049 264152
1738936153.255 1738936154.097 264120
1738936153.322 1738936154.138 264078
1738936153.355 1738936154.185 264072
1738936153.388 1738936154.237 263485
1738936153.422 1738936154.283 263464
1738936153.455 1738936154.325 264380
1738936153.488 1738936154.368 264051
1738936153.722 1738936155.692 263876
1738936155.022 1738936156.913 264253
1738936155.222 1738936157.110 263684
1738936155.988 1738936157.418 263628
1738936156.388 1738936157.565 264283
1738936156.788 1738936158.309 263746
1738936156.822 1738936158.352 263596
1738936156.888 1738936158.393 263615
1738936157.355 1738936158.446 263841
1738936157.422 1738936158.489 263708
1738936157.455 1738936158.534 263655
1738936157.488 1738936158.578 262680
1738936157.655 1738936158.636 263713
1738936158.088 1738936159.081 263690
1738936158.155 1738936159.132 263511
1738936158.188 1738936159.395 263596
1738936158.455 1738936159.961 263300
1738936158.488 1738936160.007 263364
1738936158.755 1738936160.059 263634
1738936159.188 1738936161.145 263801
1738936159.855 1738936161.199 263467
1738936160.755 1738936161.849 263515
1738936160.955 1738936161.905 263396
1738936160.988 1738936161.962 263136
1738936161.022 1738936161.996 263365
1738936161.122 1738936162.031 263099
1738936161.155 1738936162.082 263345
1738936161.188 1738936162.111 263565
1738936161.255 1738936162.151 263169
1738936161.288 1738936162.205 263075
1738936161.322 1738936162.238 263442
1738936161.388 1738936162.275 263376
1738936161.855 1738936163.460 263197
1738936161.955 1738936163.503 263418
1738936162.388 1738936163.547 263385
1738936162.422 1738936163.581 263152
1738936162.455 1738936163.622 263064
1738936162.522 1738936163.667 263079
1738936162.722 1738936164.024 263193
1738936163.422 1738936164.474 263333
1738936163.455 1738936164.602 263255
1738936163.588 1738936164.837 263212
1738936163.888 1738936164.873 263032
1738936163.922 1738936164.924 263172
1738936164.022 1738936164.962 263086
1738936164.055 1738936165.012 263064
1738936164.088 1738936165.052 263126
1738936164.155 1738936165.090 263222
1738936164.222 1738936165.128 263155
1738936164.255 1738936165.170 263255
1738936164.288 1738936165.218 263260
1738936164.322 1738936165.259 262933
1738936164.355 1738936165.301 262842
1738936164.422 1738936165.344 263173
1738936164.455 1738936165.387 262537
1738936164.488 1738936165.426 263277
1738936164.588 1738936165.473 263064
1738936164.622 1738936165.510 263115
1738936164.655 1738936165.558 263354
1738936164.688 1738936165.600 262994
1738936164.822 1738936165.809 263050
1738936164.955 1738936166.141 262743
1738936164.988 1738936166.183 263042
